Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished
27000,32,2,1,1,1,0,1,4.3,396,1,0,0,0,1,0,0,1
27000,27,1,1,1,1,0,1,4.1,34,1,1,0,0,1,0,0,1
27000,31,1,1,1,1,0,1,4.4,8,1,0,0,1,0,0,0,1
27000,31,2,1,1,1,0,0,4.3,66.5,1,0,1,1,0,0,0,1
27000,31,2,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
27000,25,2,1,1,1,0,1,4.5,152,1,1,0,1,0,0,0,1
27000,33,2,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
27000,34,1,1,1,1,0,1,4.5,152,1,1,0,1,1,0,0,1
27000,32,1,1,1,1,0,1,4.6,18,1,1,0,1,1,0,0,1
27000,35,1,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,0,1
27000,26,1,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
27000,26,1,1,1,1,0,1,4.2,85,1,1,0,0,0,0,0,1
27000,25,1,1,1,1,0,0,4.2,2428,1,0,1,1,1,0,0,1
27000,27,2,1,1,1,0,0,4.5,839,1,1,0,1,0,0,0,1
27000,27,1,1,1,1,0,1,4.3,23,1,1,1,0,1,0,0,1
27000,34,2,1,1,1,0,1,4.4,25,1,0,1,0,0,0,0,1
27000,25,2,1,1,1,0,1,4.3,65,1,1,0,1,0,0,0,1
27000,33,2,1,1,1,0,0,4.3,65,1,0,0,1,0,0,0,1
27500,35,1,1,1,1,0,1,4.2,39,1,1,0,1,0,0,0,1
27900,31,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
28000,35,1,1,1,1,0,0,4.2,19,1,1,0,0,0,0,0,1
28000,28,1,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
28000,29,1,1,1,1,0,0,4.5,152,1,1,1,1,0,0,0,1
28000,34,1,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
28000,26,2,1,1,1,0,0,4.3,65,1,1,0,0,0,0,0,1
28000,25,2,1,1,1,0,0,4,23,1,0,0,0,0,0,0,1
28000,29,1,1,1,1,0,1,4,23,1,1,0,1,1,0,0,1
28000,32,2,1,1,1,0,0,4.4,125,1,1,1,0,1,0,0,1
28000,25,2,1,1,1,0,0,4.3,23,1,1,0,1,0,0,0,1
28000,34,1,1,1,1,0,0,5,2,1,0,0,1,1,0,0,1
28000,30,1,1,1,1,0,1,5,1,1,1,1,0,0,0,0,1
28000,33,1,1,1,1,0,1,4.5,152,1,0,0,1,1,0,0,1
28000,25,2,1,1,1,0,0,4.3,66.5,1,0,1,0,0,0,0,1
28000,25,1,1,1,1,0,1,4.4,44,1,1,1,0,0,0,0,1
28000,35,2,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
28000,31,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
28000,30,1,1,1,1,0,1,4.5,152,1,0,1,0,0,0,0,1
28000,26,2,1,1,1,0,0,4,11,1,0,0,0,1,0,0,1
28000,28,2,1,1,1,0,1,4.3,66.5,1,1,1,1,0,0,0,1
28000,32,2,1,1,1,0,1,4.4,44,1,0,0,1,1,0,0,1
28000,35,1,1,1,1,0,1,4.3,375,1,0,1,1,0,0,0,1
28000,33,2,1,1,1,0,1,4.1,19,1,0,0,0,0,0,0,1
28000,29,1,1,1,1,0,1,4,11,1,0,0,1,1,0,0,1
28000,31,1,1,1,1,0,1,4,23,1,1,0,1,0,0,0,1
28000,25,2,1,1,1,0,0,4.5,44,1,0,0,1,0,0,0,1
28000,34,1,1,1,1,0,1,4.3,66.5,1,1,1,0,0,0,0,1
28000,32,2,1,1,1,0,1,4.3,29,1,0,0,1,0,0,0,1
28000,32,2,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
28000,33,2,1,1,1,0,0,4,3,1,0,0,1,1,0,0,1
28000,25,1,1,1,1,0,0,4.4,120,1,0,0,1,1,0,0,1
28000,35,2,1,1,1,0,0,4.4,37,1,0,0,1,1,0,0,1
28000,30,2,1,1,1,0,0,4.3,66.5,1,0,1,0,0,0,0,1
28000,34,1,1,1,1,0,1,4,3,1,0,1,1,0,0,0,1
28000,28,2,1,1,1,0,1,4.3,65,1,0,1,0,1,0,0,1
28000,25,1,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
28000,34,1,1,1,1,0,1,4.2,35,1,0,0,0,1,0,0,1
28000,32,1,1,1,1,0,1,4.2,168,1,0,1,1,1,0,0,1
28000,30,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
28000,29,2,1,1,1,0,0,4.3,192,1,1,0,0,0,0,0,1
28000,34,2,1,1,1,0,1,4.1,43,1,1,1,1,0,0,0,1
28000,31,2,1,1,1,0,1,4.1,43,1,1,0,1,0,0,0,1
28000,29,2,1,1,1,0,1,4.5,348,1,0,1,0,0,0,0,1
28000,33,1,1,1,1,0,1,4.3,85,1,1,1,1,0,0,0,1
28000,27,1,1,1,1,0,0,4.4,120,1,1,0,1,1,0,0,1
28000,32,1,1,1,1,0,1,4.1,83,1,0,1,0,1,0,0,1
28000,25,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
28000,34,1,1,1,1,0,0,4.7,185,1,1,0,0,0,0,0,1
28000,29,2,1,1,1,0,1,3.9,10,1,0,0,1,0,0,0,1
28000,26,2,1,1,1,0,1,4.5,13607,1,1,1,0,0,0,0,1
28000,35,1,1,1,1,0,1,4.3,66.5,1,1,1,0,0,0,0,1
28000,32,1,1,1,1,0,1,4,3,1,1,0,1,1,0,0,1
29000,31,2,1,1,1,0,1,4.3,23,1,1,1,1,1,0,0,1
29000,34,2,1,1,1,0,1,4.4,44,1,0,0,0,1,0,0,1
29000,32,1,1,1,1,0,1,4.4,44,1,0,1,0,1,0,0,1
29000,34,1,1,1,1,0,1,4.3,66.5,1,1,1,0,1,0,0,1
30000,33,1,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
30000,35,1,1,1,1,0,0,4.5,152,1,0,1,0,0,0,0,1
30000,28,1,1,1,1,0,1,4.4,37,1,1,0,0,1,0,0,1
30000,32,2,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
30000,32,2,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
30000,30,1,1,1,1,0,1,4.3,66.5,1,1,1,0,0,0,0,1
30000,33,1,1,1,1,0,1,4.5,75,1,0,0,1,1,0,0,1
30000,34,1,1,1,1,0,1,4.4,120,1,0,0,0,0,0,0,1
30000,25,1,1,1,1,0,0,4.3,66.5,1,0,1,1,0,0,0,1
30000,34,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
30000,30,1,1,1,1,0,1,4.3,66.5,1,0,0,1,1,0,0,1
30000,28,2,1,1,1,0,1,3.6,20,1,1,1,0,1,0,0,1
30000,27,2,1,1,1,0,0,4.3,88,1,0,1,0,1,0,0,1
30000,26,2,1,1,1,0,1,4.4,37,1,0,1,0,1,0,0,1
30000,26,2,1,1,1,0,1,4.2,14,1,0,0,0,1,0,0,1
30000,33,2,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
30000,34,1,1,1,1,0,0,4.3,66.5,1,1,1,1,0,0,0,1
30000,29,1,1,1,1,0,1,4.4,120,1,1,1,0,1,0,0,1
30000,33,2,1,1,1,0,1,4.3,66.5,1,1,1,0,1,0,0,1
30000,34,2,1,1,1,0,1,4.4,25,1,1,0,0,0,0,0,1
30000,25,2,1,1,1,0,0,4,11,1,1,1,0,0,0,0,1
30000,32,2,1,1,1,0,1,5,2,1,0,0,1,0,0,0,1
30000,32,1,1,1,1,0,1,4.6,1872,1,0,0,0,1,0,0,1
30000,31,1,1,1,1,0,1,4.3,66.5,1,0,1,1,0,0,0,1
30000,29,1,1,1,1,0,1,4.5,117,1,0,1,1,1,0,0,1
30000,31,1,1,1,1,0,0,4.5,152,1,1,1,0,1,0,0,1
30000,35,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
30000,32,2,1,1,1,0,1,4.3,66.5,1,0,1,1,0,0,0,1
30000,26,1,1,1,1,0,1,4.3,375,1,1,0,1,0,0,0,1
30000,35,1,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
30000,29,1,1,1,1,0,0,4.5,152,1,1,0,1,1,0,0,1
30000,32,1,1,1,1,0,0,4.3,113,1,1,0,0,1,0,0,1
30000,35,1,1,1,1,0,1,3.7,41,1,1,0,0,0,0,0,1
30000,29,2,1,1,1,0,1,4.3,66.5,1,0,1,1,0,0,0,1
30000,26,1,1,1,1,0,0,4.1,98,1,0,0,1,1,0,0,1
30000,35,1,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
30000,34,2,1,1,1,0,0,4.7,185,1,0,1,1,0,0,0,1
30000,34,1,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
30000,30,2,1,1,1,0,1,4.5,117,1,0,1,1,0,0,0,1
30000,34,2,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
30000,35,2,1,1,1,0,0,4.4,165,1,0,1,0,0,0,0,1
30000,25,1,1,1,1,0,1,4.3,66.5,1,1,1,0,0,0,0,1
30000,27,2,1,1,1,0,0,4.6,72,1,0,1,1,0,0,0,1
30000,31,2,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,0,1
30000,32,1,1,1,1,0,1,4.3,80,1,1,0,0,1,0,0,1
30000,33,1,1,1,1,0,0,4.2,85,1,1,1,1,0,0,0,1
30000,27,1,1,1,1,0,0,5,2,1,0,1,1,1,0,0,1
30000,30,1,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
30000,30,1,1,1,1,0,0,4,3,1,0,1,1,0,0,0,1
30000,35,2,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
30000,33,1,1,1,1,0,1,4.3,66.5,1,1,1,1,0,0,0,1
30000,30,2,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
30000,35,2,1,1,1,0,1,3.4,16,1,0,1,0,0,0,0,1
30000,29,2,1,1,1,0,1,4.3,66.5,1,0,1,0,0,0,0,1
30000,32,1,1,1,1,0,1,4.7,185,1,1,0,1,1,0,0,1
30000,34,2,1,1,1,0,0,4.5,839,1,0,1,1,0,0,0,1
30000,31,2,1,1,1,0,0,4.4,165,1,1,1,1,0,0,0,1
30000,27,2,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
30000,27,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,0,1
30000,28,2,1,1,1,0,1,4.4,265,1,0,0,0,0,0,0,1
30000,30,2,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
30000,34,1,1,1,1,0,0,4.3,66.5,1,0,0,1,1,0,0,1
30000,26,1,1,1,1,0,0,5,1,1,0,1,1,0,0,0,1
30000,34,2,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
30000,29,1,1,1,1,0,1,4.7,185,1,0,0,0,0,0,0,1
30000,25,1,1,1,1,0,0,4.3,66.5,1,1,0,1,1,0,0,1
30000,27,1,1,1,1,0,1,4.5,75,1,1,1,1,1,0,0,1
30000,34,2,1,1,1,0,0,4.2,172,1,0,0,0,1,0,0,1
30000,28,2,1,1,1,0,0,4.7,185,1,1,0,1,0,0,0,1
30000,26,2,1,1,1,0,0,4.2,26,1,1,0,0,1,0,0,1
30000,33,1,1,1,1,0,1,4.5,103,1,0,1,0,1,0,0,1
30000,30,2,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
30000,33,2,1,1,1,0,1,4.5,103,1,0,1,1,0,0,0,1
30000,35,2,1,1,1,0,0,4,68,1,1,1,0,1,0,0,1
30000,33,1,1,1,1,0,0,4.6,72,1,0,1,1,0,0,0,1
95721,51,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
78361,41,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
48422,30,3,2,1,1,0,1,,,1,1,1,1,1,1,0,0
74069,44,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
89375,48,4,1,1,1,2,1,,,1,1,1,1,1,1,0,0
37083,32,2,2,1,1,1,1,,,1,0,0,1,1,1,0,0
102207,112,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
30500,32,1,1,1,1,0,1,4.7,185,1,0,0,0,1,0,0,1
100250,77,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
107076,84,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
77108,51,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
47837,37,1,1,1,1,0,1,,,1,0,0,1,1,1,0,0
31000,35,2,1,1,1,0,0,4.8,16,1,0,0,1,0,0,0,1
31000,31,2,1,1,1,0,0,4.5,75,1,0,0,0,1,0,0,1
54274,39,2,1,1,1,1,1,,,1,1,1,1,1,1,0,0
142957,98,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
96468,57,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
41404,36,2,1,1,1,0,1,,,1,0,0,1,1,1,0,0
94539,59,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
134324,87,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
132106,91,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
113091,83,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
51206,44,4,1,1,1,0,1,,,1,1,1,1,1,1,0,0
75299,47,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
64373,38,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
67929,44,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
32000,26,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
32000,28,1,1,1,1,0,0,4.6,194,1,0,0,1,0,0,0,1
32000,31,2,1,1,1,0,1,4.7,3,1,0,1,0,0,0,0,1
32000,29,2,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
32000,28,2,1,1,1,0,1,4.3,113,1,1,1,1,0,0,0,1
32000,35,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,0,1
32000,33,2,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,0,1
32000,31,2,1,1,1,0,1,4.1,98,1,0,0,0,1,0,0,1
32000,28,1,1,1,1,0,0,4.3,192,1,0,0,1,1,0,0,1
32000,27,1,1,1,1,0,0,4.3,66.5,1,1,1,0,1,0,0,1
38172,32,2,1,1,1,1,1,,,1,0,1,1,1,0,1,0
85873,55,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
39938,32,2,1,1,1,1,1,,,1,0,1,1,1,1,0,0
115547,97,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
103248,71,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
132792,87,5,3,1,1,2,1,,,1,1,1,1,1,1,0,0
81182,54,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
56343,43,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
54707,36,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
34646,35,1,1,1,1,0,1,,,1,1,1,1,0,0,0,1
33000,30,2,1,1,1,0,0,4,3,1,1,0,0,0,0,0,1
33000,26,1,1,1,1,0,1,4.7,185,1,0,1,0,1,0,0,1
33000,34,1,1,1,1,0,0,4,23,1,0,0,1,0,0,0,1
33000,32,1,1,1,1,0,0,4.6,91,1,1,0,1,1,0,0,1
33000,30,2,1,1,1,0,1,4.1,34,1,0,0,1,0,0,0,1
33000,28,2,1,1,1,0,0,4.3,65,1,1,0,0,0,0,0,1
33000,28,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
33000,31,2,1,1,1,0,1,4.5,75,1,0,0,0,1,0,0,1
110686,81,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
55109,45,3,1,1,1,0,1,,,1,1,1,1,1,1,0,0
97715,42,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
128644,72,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
31259,28,2,1,1,1,0,1,,,1,0,0,0,0,0,0,1
38006,36,1,2,1,1,0,1,,,1,0,0,1,1,1,0,0
103670,89,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
39401,39,1,1,1,1,0,1,,,1,0,1,1,1,1,0,0
75648,42,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
139118,57,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
34000,31,1,1,1,1,0,0,4.6,91,1,1,0,0,0,0,0,1
34000,35,1,1,1,1,0,0,4.1,83,1,1,0,1,0,0,0,1
34000,26,1,1,1,1,0,1,3.7,41,1,0,0,0,1,0,0,1
98102,58,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
72824,46,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
39968,39,1,2,1,1,0,1,,,1,0,0,1,1,0,1,0
63992,39,4,1,1,1,0,1,,,1,1,1,1,1,1,0,0
98162,43,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
81576,47,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
82493,52,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
40917,31,3,1,1,1,1,1,,,1,0,1,1,1,0,1,0
75396,58,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
83423,56,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
35000,40,3,2,1,1,0,1,4.3,113,1,1,1,1,1,0,1,0
35000,34,1,1,1,1,1,1,4.3,66.5,1,0,0,1,1,1,0,0
35000,37,1,2,1,1,1,1,4.4,37,1,1,0,1,1,1,0,0
35000,34,3,2,1,1,0,1,4.5,152,1,0,1,1,1,0,1,0
35000,39,1,2,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,35,2,1,1,1,0,1,4.5,152,1,0,0,1,1,0,1,0
35000,34,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
35000,40,2,1,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,31,1,1,1,1,1,1,4.3,375,1,1,0,1,1,1,0,0
35000,40,3,1,1,1,0,1,4.3,375,1,0,0,1,1,1,0,0
35000,38,3,2,1,1,1,1,4.4,120,1,1,1,1,1,0,1,0
35000,31,1,2,1,1,1,1,4.7,185,1,0,0,1,1,1,0,0
35000,32,1,1,1,1,1,1,4,23,1,0,1,1,1,0,1,0
35000,40,3,1,1,1,1,1,4.7,185,1,0,1,1,1,0,1,0
35000,40,2,1,1,1,1,1,4.3,23,1,1,0,1,1,0,1,0
35000,32,1,1,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
35000,39,3,1,1,1,1,1,4.4,8,1,0,0,1,1,1,0,0
35000,40,3,2,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,33,2,1,1,1,0,1,4.4,25,1,0,0,1,1,0,1,0
35000,34,3,1,1,1,1,1,4.5,75,1,1,1,1,1,1,0,0
35000,34,3,2,1,1,1,1,4.6,151,1,0,1,1,1,1,0,0
35000,31,3,1,1,1,0,1,5,1,1,0,1,1,1,0,1,0
35000,39,3,1,1,1,0,1,4.5,152,1,1,0,1,1,0,1,0
35000,30,1,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
35000,40,1,1,1,1,0,1,4.3,375,1,1,0,1,1,0,1,0
35000,39,1,1,1,1,0,1,4.5,152,1,0,1,1,1,1,0,0
35000,38,1,2,1,1,0,1,3.5,2,1,1,0,1,1,0,1,0
35000,34,2,2,1,1,1,1,4.8,16,1,0,0,1,1,0,1,0
35000,34,1,1,1,1,1,1,4.5,117,1,1,0,1,1,1,0,0
35000,30,3,2,1,1,1,1,4.3,66.5,1,0,0,1,1,1,0,0
35000,32,3,1,1,1,1,1,4.3,65,1,0,0,1,1,1,0,0
35000,36,3,2,1,1,0,1,4,23,1,1,0,1,1,0,1,0
35000,33,3,1,1,1,1,1,4.4,37,1,0,1,1,1,0,1,0
35000,36,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,0,1,0
35000,38,1,2,1,1,0,1,4.4,165,1,1,1,1,1,0,1,0
35000,39,1,2,1,1,1,1,4.4,165,1,0,1,1,1,1,0,0
35000,30,3,1,1,1,0,1,4.1,36,1,0,0,1,1,1,0,0
35000,40,3,1,1,1,0,1,4.3,375,1,1,1,1,1,1,0,0
35000,40,2,1,1,1,0,1,4.4,44,1,1,1,1,1,1,0,0
35000,34,3,2,1,1,0,1,4.3,113,1,1,0,1,1,0,1,0
35000,33,1,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
35000,32,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,0,1,0
35000,40,1,2,1,1,0,1,4.3,66.5,1,1,1,1,1,0,1,0
35000,35,3,2,1,1,1,1,4.3,66.5,1,0,0,1,1,0,1,0
35000,35,2,2,1,1,0,1,5,2,1,1,0,1,1,1,0,0
35000,38,2,2,1,1,0,1,4.6,151,1,1,1,1,1,0,1,0
35000,30,2,1,1,1,0,1,4,3,1,1,1,1,1,1,0,0
35000,30,3,2,1,1,1,1,4.3,66.5,1,0,0,1,1,0,1,0
35000,40,1,2,1,1,0,1,4.8,16,1,0,0,1,1,0,1,0
35000,36,3,1,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
35000,35,2,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
35000,30,3,2,1,1,0,1,4.3,16,1,1,0,1,1,1,0,0
35000,35,2,1,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,32,2,2,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,39,2,2,1,1,0,1,5,2,1,1,1,1,1,0,1,0
35000,34,3,2,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
35000,39,3,1,1,1,1,1,4.7,185,1,1,1,1,1,1,0,0
35000,30,2,2,1,1,0,1,4.3,113,1,0,1,1,1,0,1,0
35000,36,2,2,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,33,2,1,1,1,1,1,4.4,297,1,0,1,1,1,0,1,0
35000,31,2,2,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,32,3,2,1,1,0,1,4.2,14,1,0,0,1,1,1,0,0
35000,39,3,2,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
35000,32,1,1,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
35000,34,1,2,1,1,1,1,4,3,1,1,0,1,1,0,1,0
35000,36,1,2,1,1,0,1,4.3,66.5,1,1,0,1,1,0,1,0
35000,30,1,2,1,1,1,1,4.6,16,1,0,0,1,1,1,0,0
35000,33,3,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
35000,33,1,2,1,1,0,1,4.2,35,1,0,1,1,1,0,1,0
35000,30,3,1,1,1,0,1,4.6,7,1,1,0,1,1,0,1,0
35000,39,2,2,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
35000,40,1,2,1,1,0,1,4.2,185,1,1,0,1,1,0,1,0
35000,35,3,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
35000,35,1,2,1,1,0,1,4.1,83,1,1,1,1,1,0,1,0
35000,40,2,2,1,1,1,1,4.4,44,1,1,1,1,1,1,0,0
35000,35,3,1,1,1,1,1,4.3,192,1,1,1,1,1,0,1,0
83986,58,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
79269,52,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
131806,77,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
112056,86,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
66835,43,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
55501,39,2,1,1,1,1,1,,,1,1,1,1,1,1,0,0
36000,36,2,1,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
36000,38,2,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
36000,30,2,1,1,1,1,1,4,23,1,1,0,1,1,1,0,0
36000,40,2,2,1,1,0,1,4,23,1,0,0,1,1,1,0,0
36000,31,3,2,1,1,1,1,4.3,86,1,1,0,1,1,0,1,0
107575,94,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
39924,30,2,2,1,1,0,1,,,1,0,1,1,1,1,0,0
107978,82,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
110056,78,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
65012,45,3,2,1,1,0,1,,,1,1,1,1,1,1,0,0
36500,35,3,1,1,1,0,1,4.6,17,1,0,1,1,1,0,1,0
31999,30,1,1,1,1,0,1,,,1,0,1,0,0,0,0,1
99129,46,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
34373,28,1,1,1,1,0,1,,,1,1,0,1,1,0,0,1
133864,60,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
119109,54,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
139162,113,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
50807,45,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
39465,33,3,2,1,1,0,1,,,1,0,0,1,1,1,0,0
37000,36,2,2,1,1,0,1,4.7,185,1,0,1,1,1,1,0,0
37000,34,1,1,1,1,0,1,4.7,185,1,1,0,1,1,1,0,0
37000,31,2,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
37000,39,2,2,1,1,1,1,4.3,66.5,1,0,0,1,1,0,1,0
37000,36,2,2,1,1,0,1,4.7,185,1,0,0,1,1,0,1,0
37000,36,1,1,1,1,0,1,4.5,44,1,0,0,1,1,0,1,0
37000,39,1,2,1,1,1,1,4.3,113,1,0,0,1,1,1,0,0
37000,31,3,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
37000,35,2,1,1,1,0,1,3.9,19,1,1,0,1,1,1,0,0
143997,75,5,3,1,1,2,1,,,1,1,1,1,1,1,0,0
84415,49,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
112647,96,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
67371,37,3,2,1,1,0,1,,,1,1,1,1,1,1,0,0
130929,116,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
37500,34,2,2,1,1,1,1,4.7,185,1,1,1,1,1,1,0,0
37500,38,3,2,1,1,1,1,3.9,53,1,0,1,1,1,0,1,0
134281,83,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
33121,34,1,1,1,1,0,1,,,1,0,1,1,0,0,0,1
145948,60,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
120309,110,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
81733,47,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
139684,92,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
91475,50,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
38000,30,2,1,1,1,1,1,4.4,37,1,1,1,1,1,0,1,0
38000,37,2,2,1,1,0,1,4.2,14,1,1,0,1,1,1,0,0
38000,38,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,0,1,0
38000,36,2,2,1,1,0,1,4.4,265,1,0,1,1,1,1,0,0
38000,40,2,1,1,1,0,1,3.7,107,1,0,0,1,1,1,0,0
38000,39,3,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
38000,39,1,1,1,1,1,1,4.3,23,1,0,0,1,1,1,0,0
38000,32,1,2,1,1,0,1,4.4,165,1,0,1,1,1,1,0,0
38000,32,1,2,1,1,1,1,4.3,9910,1,1,0,1,1,1,0,0
